"","date","sac","inund_days"
"10999",2014-03-13,22600,0
"11000",2014-03-14,19500,0
"11001",2014-03-15,15600,0
"11002",2014-03-16,12900,0
"11003",2014-03-17,11500,0
"11004",2014-03-18,10300,0
"11005",2014-03-19,9320,0
"11006",2014-03-20,8320,0
"11007",2014-03-21,7940,0
"11008",2014-03-22,8150,0
"11009",2014-03-23,8200,0
"11010",2014-03-24,7980,0
"11011",2014-03-25,7220,0
"11012",2014-03-26,6890,0
"11013",2014-03-27,7750,0
"11014",2014-03-28,7680,0
"11015",2014-03-29,8090,0
"11016",2014-03-30,9180,0
"11017",2014-03-31,11700,0
"11018",2014-04-01,17500,0
"11019",2014-04-02,18700,0
"11020",2014-04-03,18100,0
"11021",2014-04-04,17300,0
"11022",2014-04-05,15600,0
"11023",2014-04-06,13800,0
"11024",2014-04-07,12200,0
"11025",2014-04-08,10700,0
"11026",2014-04-09,9940,0
"11027",2014-04-10,9440,0
"11028",2014-04-11,8800,0
"11029",2014-04-12,8760,0
"11030",2014-04-13,9290,0
"11031",2014-04-14,8600,0
"11032",2014-04-15,8140,0
"11033",2014-04-16,7490,0
"11034",2014-04-17,6790,0
"11035",2014-04-18,6880,0
"11036",2014-04-19,6840,0
"11037",2014-04-20,7520,0
"11038",2014-04-21,6850,0
"11039",2014-04-22,7370,0
"11040",2014-04-23,8000,0
"11041",2014-04-24,6750,0
"11042",2014-04-25,6440,0
"11043",2014-04-26,6330,0
"11044",2014-04-27,6430,0
"11045",2014-04-28,6650,0
"11046",2014-04-29,6140,0
"11047",2014-04-30,5750,0
"11048",2014-05-01,5570,0
"11049",2014-05-02,5260,0
"11050",2014-05-03,4720,0
"11051",2014-05-04,5290,0
"11052",2014-05-05,5160,0
"11053",2014-05-06,5530,0
"11054",2014-05-07,5020,0
"11055",2014-05-08,4430,0
"11056",2014-05-09,4780,0
"11057",2014-05-10,5450,0
"11058",2014-05-11,5490,0
"11059",2014-05-12,5290,0
"11060",2014-05-13,5100,0
"11061",2014-05-14,4840,0
"11062",2014-05-15,4340,0
"11063",2014-05-16,4600,0
"11064",2014-05-17,5370,0
"11065",2014-05-18,5420,0
"11066",2014-05-19,5850,0
"11067",2014-05-20,6960,0
"11068",2014-05-21,6480,0
"11069",2014-05-22,6280,0
"11070",2014-05-23,6350,0
"11071",2014-05-24,6350,0
"11072",2014-05-25,6520,0
"11073",2014-05-26,6340,0
"11074",2014-05-27,6540,0
"11075",2014-05-28,7090,0
"11076",2014-05-29,7050,0
"11077",2014-05-30,7260,0
"11078",2014-05-31,7510,0
"11079",2014-06-01,7410,0
"11080",2014-06-02,7400,0
"11081",2014-06-03,8380,0
"11082",2014-06-04,8080,0
"11083",2014-06-05,8020,0
"11084",2014-06-06,8240,0
"11085",2014-06-07,8070,0
"11086",2014-06-08,8220,0
"11087",2014-06-09,7780,0
"11088",2014-06-10,7250,0
"11089",2014-06-11,7400,0
"11090",2014-06-12,7820,0
"11091",2014-06-13,8360,0
"11092",2014-06-14,7920,0
"11093",2014-06-15,8440,0
"11094",2014-06-16,9050,0
"11095",2014-06-17,10100,0
"11096",2014-06-18,9990,0
"11097",2014-06-19,9760,0
"11098",2014-06-20,9530,0
"11099",2014-06-21,9540,0
"11100",2014-06-22,9390,0
"11101",2014-06-23,9540,0
"11102",2014-06-24,9640,0
"11103",2014-06-25,10100,0
"11104",2014-06-26,10500,0
"11105",2014-06-27,10400,0
"11106",2014-06-28,10500,0
"11107",2014-06-29,10400,0
"11108",2014-06-30,9770,0
"11109",2014-07-01,9400,0
"11110",2014-07-02,9710,0
"11111",2014-07-03,9430,0
"11112",2014-07-04,9090,0
"11113",2014-07-05,8860,0
"11114",2014-07-06,8690,0
"11115",2014-07-07,8850,0
"11116",2014-07-08,8930,0
"11117",2014-07-09,9080,0
"11118",2014-07-10,8990,0
"11119",2014-07-11,9260,0
"11120",2014-07-12,9190,0
"11121",2014-07-13,9050,0
"11122",2014-07-14,9190,0
"11123",2014-07-15,9340,0
"11124",2014-07-16,8960,0
"11125",2014-07-17,9120,0
"11126",2014-07-18,9180,0
"11127",2014-07-19,8900,0
"11128",2014-07-20,9000,0
"11129",2014-07-21,9190,0
"11130",2014-07-22,9270,0
"11131",2014-07-23,9670,0
"11132",2014-07-24,10100,0
"11133",2014-07-25,9830,0
"11134",2014-07-26,9240,0
"11135",2014-07-27,9000,0
"11136",2014-07-28,8990,0
"11137",2014-07-29,9010,0
"11138",2014-07-30,8550,0
"11139",2014-07-31,8400,0
"11140",2014-08-01,8040,0
"11141",2014-08-02,7940,0
"11142",2014-08-03,7820,0
"11143",2014-08-04,8250,0
"11144",2014-08-05,8900,0
"11145",2014-08-06,8760,0
"11146",2014-08-07,9150,0
"11147",2014-08-08,9950,0
"11148",2014-08-09,10000,0
"11149",2014-08-10,10000,0
"11150",2014-08-11,9490,0
"11151",2014-08-12,8860,0
"11152",2014-08-13,8540,0
"11153",2014-08-14,8840,0
"11154",2014-08-15,8480,0
"11155",2014-08-16,8110,0
"11156",2014-08-17,7980,0
"11157",2014-08-18,7790,0
"11158",2014-08-19,7720,0
"11159",2014-08-20,7890,0
"11160",2014-08-21,8120,0
"11161",2014-08-22,7640,0
"11162",2014-08-23,8350,0
"11163",2014-08-24,7860,0
"11164",2014-08-25,8080,0
"11165",2014-08-26,8370,0
"11166",2014-08-27,8460,0
"11167",2014-08-28,8430,0
"11168",2014-08-29,8690,0
"11169",2014-08-30,9080,0
"11170",2014-08-31,9260,0
"11171",2014-09-01,8890,0
"11172",2014-09-02,8450,0
"11173",2014-09-03,8820,0
"11174",2014-09-04,9090,0
"11175",2014-09-05,9280,0
"11176",2014-09-06,9060,0
"11177",2014-09-07,8730,0
"11178",2014-09-08,8460,0
"11179",2014-09-09,8840,0
"11180",2014-09-10,8620,0
"11181",2014-09-11,8730,0
"11182",2014-09-12,8660,0
"11183",2014-09-13,8610,0
"11184",2014-09-14,8580,0
"11185",2014-09-15,8330,0
"11186",2014-09-16,8550,0
"11187",2014-09-17,8170,0
"11188",2014-09-18,8360,0
"11189",2014-09-19,7820,0
"11190",2014-09-20,7640,0
"11191",2014-09-21,7600,0
"11192",2014-09-22,7880,0
"11193",2014-09-23,7620,0
"11194",2014-09-24,7480,0
"11195",2014-09-25,7700,0
"11196",2014-09-26,7560,0
"11197",2014-09-27,7780,0
"11198",2014-09-28,7740,0
"11199",2014-09-29,7210,0
"11200",2014-09-30,7370,0
"11201",2014-10-01,7670,0
"11202",2014-10-02,7450,0
"11203",2014-10-03,7230,0
"11204",2014-10-04,6770,0
"11205",2014-10-05,6670,0
"11206",2014-10-06,6500,0
"11207",2014-10-07,6170,0
"11208",2014-10-08,6140,0
"11209",2014-10-09,5960,0
"11210",2014-10-10,6000,0
"11211",2014-10-11,6000,0
"11212",2014-10-12,6290,0
"11213",2014-10-13,5500,0
"11214",2014-10-14,5340,0
"11215",2014-10-15,6700,0
"11216",2014-10-16,6150,0
"11217",2014-10-17,6160,0
"11218",2014-10-18,5930,0
"11219",2014-10-19,5800,0
"11220",2014-10-20,5630,0
"11221",2014-10-21,6090,0
"11222",2014-10-22,5900,0
"11223",2014-10-23,5960,0
"11224",2014-10-24,5750,0
"11225",2014-10-25,5600,0
"11226",2014-10-26,6830,0
"11227",2014-10-27,6410,0
"11228",2014-10-28,6570,0
"11229",2014-10-29,6890,0
"11230",2014-10-30,6770,0
"11231",2014-10-31,7230,0
"11232",2014-11-01,7180,0
"11233",2014-11-02,7550,0
"11234",2014-11-03,7730,0
"11235",2014-11-04,7710,0
"11236",2014-11-05,7290,0
"11237",2014-11-06,7300,0
"11238",2014-11-07,7450,0
"11239",2014-11-08,7430,0
"11240",2014-11-09,7140,0
"11241",2014-11-10,6930,0
"11242",2014-11-11,7320,0
"11243",2014-11-12,7770,0
"11244",2014-11-13,7740,0
"11245",2014-11-14,7680,0
"11246",2014-11-15,7970,0
"11247",2014-11-16,7870,0
"11248",2014-11-17,7430,0
"11249",2014-11-18,7140,0
"11250",2014-11-19,6990,0
"11251",2014-11-20,7330,0
"11252",2014-11-21,7540,0
"11253",2014-11-22,7160,0
"11254",2014-11-23,7960,0
"11255",2014-11-24,7900,0
"11256",2014-11-25,8570,0
"11257",2014-11-26,8140,0
"11258",2014-11-27,7810,0
"11259",2014-11-28,7510,0
"11260",2014-11-29,8000,0
"11261",2014-11-30,8360,0
"11262",2014-12-01,8280,0
"11263",2014-12-02,8870,0
"11264",2014-12-03,11700,0
"11265",2014-12-04,16100,0
"11266",2014-12-05,22600,0
"11267",2014-12-06,28100,0
"11268",2014-12-07,26100,0
"11269",2014-12-08,25000,0
"11270",2014-12-09,23100,0
"11271",2014-12-10,19600,0
"11272",2014-12-11,16900,0
"11273",2014-12-12,27300,0
"11274",2014-12-13,41900,0
"11275",2014-12-14,46200,0
"11276",2014-12-15,52600,0
"11277",2014-12-16,54000,0
"11278",2014-12-17,50900,0
"11279",2014-12-18,49000,0
"11280",2014-12-19,50100,0
"11281",2014-12-20,50300,0
"11282",2014-12-21,49600,0
"11283",2014-12-22,49600,0
"11284",2014-12-23,49200,0
"11285",2014-12-24,46100,0
"11286",2014-12-25,40400,0
"11287",2014-12-26,34700,0
"11288",2014-12-27,31300,0
"11289",2014-12-28,28100,0
"11290",2014-12-29,25200,0
"11291",2014-12-30,22400,0
"11292",2014-12-31,19800,0
"11293",2015-01-01,17200,0
"11294",2015-01-02,15300,0
"11295",2015-01-03,14300,0
"11296",2015-01-04,13400,0
"11297",2015-01-05,12800,0
"11298",2015-01-06,12500,0
"11299",2015-01-07,11900,0
"11300",2015-01-08,11600,0
"11301",2015-01-09,11400,0
"11302",2015-01-10,11200,0
"11303",2015-01-11,11100,0
"11304",2015-01-12,11100,0
"11305",2015-01-13,10600,0
"11306",2015-01-14,10100,0
"11307",2015-01-15,9590,0
"11308",2015-01-16,9340,0
"11309",2015-01-17,9410,0
"11310",2015-01-18,9230,0
"11311",2015-01-19,9240,0
"11312",2015-01-20,9060,0
"11313",2015-01-21,9400,0
"11314",2015-01-22,9610,0
"11315",2015-01-23,9340,0
"11316",2015-01-24,9370,0
"11317",2015-01-25,9310,0
"11318",2015-01-26,9360,0
"11319",2015-01-27,9520,0
"11320",2015-01-28,9380,0
"11321",2015-01-29,9150,0
"11322",2015-01-30,8820,0
"11323",2015-01-31,9100,0
"11324",2015-02-01,8770,0
"11325",2015-02-02,8800,0
"11326",2015-02-03,8730,0
"11327",2015-02-04,8880,0
"11328",2015-02-05,9290,0
"11329",2015-02-06,9570,0
"11330",2015-02-07,13100,0
"11331",2015-02-08,17900,0
"11332",2015-02-09,31200,0
"11333",2015-02-10,33700,0
"11334",2015-02-11,35000,0
"11335",2015-02-12,34900,0
"11336",2015-02-13,32600,0
"11337",2015-02-14,28800,0
"11338",2015-02-15,25300,0
"11339",2015-02-16,22100,0
"11340",2015-02-17,19500,0
"11341",2015-02-18,17800,0
"11342",2015-02-19,16300,0
"11343",2015-02-20,15400,0
"11344",2015-02-21,15000,0
"11345",2015-02-22,14300,0
"11346",2015-02-23,13600,0
"11347",2015-02-24,12900,0
"11348",2015-02-25,12300,0
"11349",2015-02-26,12200,0
"11350",2015-02-27,11200,0
"11351",2015-02-28,11200,0
"11352",2015-03-01,10400,0
"11353",2015-03-02,9810,0
"11354",2015-03-03,10100,0
"11355",2015-03-04,9840,0
"11356",2015-03-05,9780,0
"11357",2015-03-06,9180,0
"11358",2015-03-07,8810,0
"11359",2015-03-08,8690,0
"11360",2015-03-09,8600,0
"11361",2015-03-10,8630,0
"11362",2015-03-11,9010,0
"11363",2015-03-12,9210,0
"11364",2015-03-13,8550,0
"11365",2015-03-14,8010,0
"11366",2015-03-15,7650,0
"11367",2015-03-16,7950,0
"11368",2015-03-17,7310,0
"11369",2015-03-18,7700,0
"11370",2015-03-19,7310,0
"11371",2015-03-20,7050,0
"11372",2015-03-21,7160,0
"11373",2015-03-22,6710,0
"11374",2015-03-23,7080,0
"11375",2015-03-24,7160,0
"11376",2015-03-25,7210,0
"11377",2015-03-26,7100,0
"11378",2015-03-27,6620,0
"11379",2015-03-28,6830,0
"11380",2015-03-29,6020,0
"11381",2015-03-30,5770,0
"11382",2015-03-31,5910,0
"11383",2015-04-01,6090,0
"11384",2015-04-02,6380,0
"11385",2015-04-03,5600,0
"11386",2015-04-04,5820,0
"11387",2015-04-05,6670,0
"11388",2015-04-06,7140,0
"11389",2015-04-07,6980,0
"11390",2015-04-08,8420,0
"11391",2015-04-09,7410,0
"11392",2015-04-10,7240,0
"11393",2015-04-11,7110,0
"11394",2015-04-12,7030,0
"11395",2015-04-13,5960,0
"11396",2015-04-14,6950,0
"11397",2015-04-15,6610,0
"11398",2015-04-16,5490,0
"11399",2015-04-17,5370,0
"11400",2015-04-18,5060,0
"11401",2015-04-19,5030,0
"11402",2015-04-20,5730,0
"11403",2015-04-21,5700,0
"11404",2015-04-22,6050,0
"11405",2015-04-23,5300,0
"11406",2015-04-24,5280,0
"11407",2015-04-25,6440,0
"11408",2015-04-26,7280,0
"11409",2015-04-27,6850,0
"11410",2015-04-28,6140,0
"11411",2015-04-29,6560,0
"11412",2015-04-30,6550,0
"11413",2015-05-01,5650,0
"11414",2015-05-02,5300,0
"11415",2015-05-03,5340,0
"11416",2015-05-04,6050,0
"11417",2015-05-05,6350,0
"11418",2015-05-06,6400,0
"11419",2015-05-07,7070,0
"11420",2015-05-08,6970,0
"11421",2015-05-09,7070,0
"11422",2015-05-10,7100,0
"11423",2015-05-11,7120,0
"11424",2015-05-12,7570,0
"11425",2015-05-13,7390,0
"11426",2015-05-14,7690,0
"11427",2015-05-15,7490,0
"11428",2015-05-16,7750,0
"11429",2015-05-17,7710,0
"11430",2015-05-18,7780,0
"11431",2015-05-19,8210,0
"11432",2015-05-20,8250,0
"11433",2015-05-21,8680,0
"11434",2015-05-22,8670,0
"11435",2015-05-23,8620,0
"11436",2015-05-24,8370,0
"11437",2015-05-25,8410,0
"11438",2015-05-26,8030,0
"11439",2015-05-27,7880,0
"11440",2015-05-28,7530,0
"11441",2015-05-29,7220,0
"11442",2015-05-30,6930,0
"11443",2015-05-31,6330,0
"11444",2015-06-01,6850,0
"11445",2015-06-02,6840,0
"11446",2015-06-03,6850,0
"11447",2015-06-04,7150,0
"11448",2015-06-05,7200,0
"11449",2015-06-06,7140,0
"11450",2015-06-07,7520,0
"11451",2015-06-08,7330,0
"11452",2015-06-09,6600,0
"11453",2015-06-10,7610,0
"11454",2015-06-11,6840,0
"11455",2015-06-12,6910,0
"11456",2015-06-13,6190,0
"11457",2015-06-14,6120,0
"11458",2015-06-15,6290,0
"11459",2015-06-16,6450,0
"11460",2015-06-17,6380,0
"11461",2015-06-18,6630,0
"11462",2015-06-19,6860,0
"11463",2015-06-20,6730,0
"11464",2015-06-21,6780,0
"11465",2015-06-22,7410,0
"11466",2015-06-23,7100,0
"11467",2015-06-24,7180,0
"11468",2015-06-25,7220,0
"11469",2015-06-26,7080,0
"11470",2015-06-27,6790,0
"11471",2015-06-28,6700,0
"11472",2015-06-29,6930,0
"11473",2015-06-30,6900,0
"11474",2015-07-01,6720,0
"11475",2015-07-02,6760,0
"11476",2015-07-03,7000,0
"11477",2015-07-04,6920,0
"11478",2015-07-05,7030,0
"11479",2015-07-06,7830,0
"11480",2015-07-07,7870,0
"11481",2015-07-08,7780,0
"11482",2015-07-09,8260,0
"11483",2015-07-10,8440,0
"11484",2015-07-11,8230,0
"11485",2015-07-12,8430,0
"11486",2015-07-13,8590,0
"11487",2015-07-14,8430,0
"11488",2015-07-15,8470,0
"11489",2015-07-16,8390,0
"11490",2015-07-17,8910,0
"11491",2015-07-18,8900,0
"11492",2015-07-19,8970,0
"11493",2015-07-20,8020,0
"11494",2015-07-21,8140,0
"11495",2015-07-22,7850,0
"11496",2015-07-23,8000,0
"11497",2015-07-24,7800,0
"11498",2015-07-25,7400,0
"11499",2015-07-26,7240,0
"11500",2015-07-27,8050,0
"11501",2015-07-28,7840,0
"11502",2015-07-29,7520,0
"11503",2015-07-30,7270,0
"11504",2015-07-31,7410,0
"11505",2015-08-01,7350,0
"11506",2015-08-02,7230,0
"11507",2015-08-03,7300,0
"11508",2015-08-04,7420,0
"11509",2015-08-05,7970,0
"11510",2015-08-06,7950,0
"11511",2015-08-07,8100,0
"11512",2015-08-08,8020,0
"11513",2015-08-09,8010,0
"11514",2015-08-10,7640,0
"11515",2015-08-11,7740,0
"11516",2015-08-12,7910,0
"11517",2015-08-13,7800,0
"11518",2015-08-14,7780,0
"11519",2015-08-15,7600,0
"11520",2015-08-16,7050,0
"11521",2015-08-17,6760,0
"11522",2015-08-18,6620,0
"11523",2015-08-19,7020,0
"11524",2015-08-20,7300,0
"11525",2015-08-21,7030,0
"11526",2015-08-22,7090,0
"11527",2015-08-23,7400,0
"11528",2015-08-24,7980,0
"11529",2015-08-25,8800,0
"11530",2015-08-26,8620,0
"11531",2015-08-27,8920,0
"11532",2015-08-28,8740,0
"11533",2015-08-29,8750,0
"11534",2015-08-30,8770,0
"11535",2015-08-31,8500,0
"11536",2015-09-01,8280,0
"11537",2015-09-02,8230,0
"11538",2015-09-03,8490,0
"11539",2015-09-04,8270,0
"11540",2015-09-05,8680,0
"11541",2015-09-06,8450,0
"11542",2015-09-07,8400,0
"11543",2015-09-08,8200,0
"11544",2015-09-09,8010,0
"11545",2015-09-10,7890,0
"11546",2015-09-11,7790,0
"11547",2015-09-12,7670,0
"11548",2015-09-13,7460,0
"11549",2015-09-14,7440,0
"11550",2015-09-15,7790,0
"11551",2015-09-16,8330,0
"11552",2015-09-17,8200,0
"11553",2015-09-18,7950,0
"11554",2015-09-19,7840,0
"11555",2015-09-20,7900,0
"11556",2015-09-21,7750,0
"11557",2015-09-22,7540,0
"11558",2015-09-23,8260,0
"11559",2015-09-24,8030,0
"11560",2015-09-25,7460,0
"11561",2015-09-26,7620,0
"11562",2015-09-27,7360,0
"11563",2015-09-28,7020,0
"11564",2015-09-29,7150,0
"11565",2015-09-30,7570,0
"11566",2015-10-01,7580,0
"11567",2015-10-02,7460,0
"11568",2015-10-03,7050,0
"11569",2015-10-04,7260,0
"11570",2015-10-05,7300,0
"11571",2015-10-06,7300,0
"11572",2015-10-07,7310,0
"11573",2015-10-08,7350,0
"11574",2015-10-09,7250,0
"11575",2015-10-10,6970,0
"11576",2015-10-11,7170,0
"11577",2015-10-12,7320,0
"11578",2015-10-13,7100,0
"11579",2015-10-14,6870,0
"11580",2015-10-15,7040,0
"11581",2015-10-16,7120,0
"11582",2015-10-17,7150,0
"11583",2015-10-18,7330,0
"11584",2015-10-19,7470,0
"11585",2015-10-20,7440,0
"11586",2015-10-21,7090,0
"11587",2015-10-22,7040,0
"11588",2015-10-23,6930,0
"11589",2015-10-24,6640,0
"11590",2015-10-25,6380,0
"11591",2015-10-26,6330,0
"11592",2015-10-27,6270,0
"11593",2015-10-28,6340,0
"11594",2015-10-29,6600,0
"11595",2015-10-30,6470,0
"11596",2015-10-31,6220,0
"11597",2015-11-01,6360,0
"11598",2015-11-02,6450,0
"11599",2015-11-03,6770,0
"11600",2015-11-04,6620,0
"11601",2015-11-05,6030,0
"11602",2015-11-06,5750,0
"11603",2015-11-07,5630,0
"11604",2015-11-08,5610,0
"11605",2015-11-09,5970,0
"11606",2015-11-10,6450,0
"11607",2015-11-11,6420,0
"11608",2015-11-12,6340,0
"11609",2015-11-13,6300,0
"11610",2015-11-14,5940,0
"11611",2015-11-15,6000,0
"11612",2015-11-16,6940,0
"11613",2015-11-17,6410,0
"11614",2015-11-18,6050,0
"11615",2015-11-19,5950,0
"11616",2015-11-20,5830,0
"11617",2015-11-21,5810,0
"11618",2015-11-22,5600,0
"11619",2015-11-23,5420,0
"11620",2015-11-24,5600,0
"11621",2015-11-25,6240,0
"11622",2015-11-26,6380,0
"11623",2015-11-27,6280,0
"11624",2015-11-28,6110,0
"11625",2015-11-29,6160,0
"11626",2015-11-30,6240,0
"11627",2015-12-01,6230,0
"11628",2015-12-02,6420,0
"11629",2015-12-03,6590,0
"11630",2015-12-04,7260,0
"11631",2015-12-05,7500,0
"11632",2015-12-06,7530,0
"11633",2015-12-07,7800,0
"11634",2015-12-08,7860,0
"11635",2015-12-09,7720,0
"11636",2015-12-10,7680,0
"11637",2015-12-11,8260,0
"11638",2015-12-12,9100,0
"11639",2015-12-13,10000,0
"11640",2015-12-14,10500,0
"11641",2015-12-15,10000,0
"11642",2015-12-16,10200,0
"11643",2015-12-17,9420,0
"11644",2015-12-18,8190,0
"11645",2015-12-19,8110,0
"11646",2015-12-20,9490,0
"11647",2015-12-21,12600,0
"11648",2015-12-22,14300,0
"11649",2015-12-23,17700,0
"11650",2015-12-24,22300,0
"11651",2015-12-25,22100,0
"11652",2015-12-26,18000,0
"11653",2015-12-27,14000,0
"11654",2015-12-28,11500,0
"11655",2015-12-29,10300,0
"11656",2015-12-30,9450,0
"11657",2015-12-31,8700,0
"11658",2016-01-01,8200,0
"11659",2016-01-02,7670,0
"11660",2016-01-03,7230,0
"11661",2016-01-04,7200,0
"11662",2016-01-05,8230,0
"11663",2016-01-06,10200,0
"11664",2016-01-07,16200,0
"11665",2016-01-08,23400,0
"11666",2016-01-09,25100,0
"11667",2016-01-10,21800,0
"11668",2016-01-11,18500,0
"11669",2016-01-12,17100,0
"11670",2016-01-13,15900,0
"11671",2016-01-14,15200,0
"11672",2016-01-15,17300,0
"11673",2016-01-16,22000,0
"11674",2016-01-17,25700,0
"11675",2016-01-18,29700,0
"11676",2016-01-19,35700,0
"11677",2016-01-20,40100,0
"11678",2016-01-21,44200,0
"11679",2016-01-22,48600,0
"11680",2016-01-23,50000,0
"11681",2016-01-24,49000,0
"11682",2016-01-25,48100,0
"11683",2016-01-26,47200,0
"11684",2016-01-27,44800,0
"11685",2016-01-28,40100,0
"11686",2016-01-29,34500,0
"11687",2016-01-30,32500,0
"11688",2016-01-31,38100,0
"11689",2016-02-01,42000,0
"11690",2016-02-02,41200,0
"11691",2016-02-03,37500,0
"11692",2016-02-04,32200,0
"11693",2016-02-05,27900,0
"11694",2016-02-06,24700,0
"11695",2016-02-07,22100,0
"11696",2016-02-08,20000,0
"11697",2016-02-09,18700,0
"11698",2016-02-10,18500,0
"11699",2016-02-11,18300,0
"11700",2016-02-12,17700,0
"11701",2016-02-13,17400,0
"11702",2016-02-14,17200,0
"11703",2016-02-15,16700,0
"11704",2016-02-16,15700,0
"11705",2016-02-17,15000,0
"11706",2016-02-18,15800,0
"11707",2016-02-19,16300,0
"11708",2016-02-20,16800,0
"11709",2016-02-21,17600,0
"11710",2016-02-22,18200,0
"11711",2016-02-23,19700,0
"11712",2016-02-24,20500,0
"11713",2016-02-25,19500,0
"11714",2016-02-26,18100,0
"11715",2016-02-27,17000,0
"11716",2016-02-28,16100,0
"11717",2016-02-29,15400,0
"11718",2016-03-01,14500,0
"11719",2016-03-02,13800,0
"11720",2016-03-03,13600,0
"11721",2016-03-04,14500,0
"11722",2016-03-05,17200,0
"11723",2016-03-06,24100,0
"11724",2016-03-07,38400,0
"11725",2016-03-08,52900,0
"11726",2016-03-09,61300,0
"11727",2016-03-10,63800,0
"11728",2016-03-11,64900,0
"11729",2016-03-12,70100,1
"11730",2016-03-13,77000,2
"11731",2016-03-14,80900,3
"11732",2016-03-15,82000,4
"11733",2016-03-16,80000,5
"11734",2016-03-17,77000,6
"11735",2016-03-18,75400,7
"11736",2016-03-19,72800,8
"11737",2016-03-20,68900,9
"11738",2016-03-21,66200,10
"11739",2016-03-22,64700,11
"11740",2016-03-23,64200,12
"11741",2016-03-24,63100,13
"11742",2016-03-25,60200,0
"11743",2016-03-26,57600,0
"11744",2016-03-27,55000,0
"11745",2016-03-28,50800,0
"11746",2016-03-29,45900,0
"11747",2016-03-30,40700,0
"11748",2016-03-31,36000,0
"11749",2016-04-01,32100,0
"11750",2016-04-02,28900,0
"11751",2016-04-03,26300,0
"11752",2016-04-04,24600,0
"11753",2016-04-05,23500,0
"11754",2016-04-06,22800,0
"11755",2016-04-07,21800,0
"11756",2016-04-08,21100,0
"11757",2016-04-09,20900,0
"11758",2016-04-10,21100,0
"11759",2016-04-11,21100,0
"11760",2016-04-12,20900,0
"11761",2016-04-13,20600,0
"11762",2016-04-14,20100,0
"11763",2016-04-15,20100,0
"11764",2016-04-16,19900,0
"11765",2016-04-17,19600,0
"11766",2016-04-18,18900,0
"11767",2016-04-19,18100,0
"11768",2016-04-20,17100,0
"11769",2016-04-21,16100,0
"11770",2016-04-22,15400,0
"11771",2016-04-23,15400,0
"11772",2016-04-24,15000,0
"11773",2016-04-25,15200,0
"11774",2016-04-26,14800,0
"11775",2016-04-27,14000,0
"11776",2016-04-28,13300,0
"11777",2016-04-29,12500,0
"11778",2016-04-30,11900,0
"11779",2016-05-01,11100,0
"11780",2016-05-02,10500,0
"11781",2016-05-03,9980,0
"11782",2016-05-04,9820,0
"11783",2016-05-05,10300,0
"11784",2016-05-06,11000,0
"11785",2016-05-07,12000,0
"11786",2016-05-08,13300,0
"11787",2016-05-09,14600,0
"11788",2016-05-10,15400,0
"11789",2016-05-11,15700,0
"11790",2016-05-12,15300,0
"11791",2016-05-13,14300,0
"11792",2016-05-14,13700,0
"11793",2016-05-15,13200,0
"11794",2016-05-16,13000,0
"11795",2016-05-17,13000,0
"11796",2016-05-18,12600,0
"11797",2016-05-19,12400,0
"11798",2016-05-20,13000,0
"11799",2016-05-21,14200,0
"11800",2016-05-22,15000,0
"11801",2016-05-23,15600,0
"11802",2016-05-24,16200,0
"11803",2016-05-25,16500,0
"11804",2016-05-26,15900,0
"11805",2016-05-27,14500,0
"11806",2016-05-28,13500,0
"11807",2016-05-29,12900,0
"11808",2016-05-30,12500,0
"11809",2016-05-31,12200,0
"11810",2016-06-01,11600,0
"11811",2016-06-02,11200,0
"11812",2016-06-03,11100,0
"11813",2016-06-04,11600,0
"11814",2016-06-05,12500,0
"11815",2016-06-06,12900,0
"11816",2016-06-07,13300,0
"11817",2016-06-08,13400,0
"11818",2016-06-09,13500,0
"11819",2016-06-10,13700,0
