"","TagID","travel_time","Release_Group_SAIL","Year","Group","origin","Route","TagType","FishID","tt.grp"
"279",39022,2.72144675925926,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacRSlough","Vemco","216.YBUS","Chips"
"280",39024,7.3247337962963,"Middle Sacramento River",2016,"Late-Fall","hatchery","Yolo","Vemco","217.YBUS","Chips"
"281",39025,3.19730324074074,"Middle Sacramento River",2016,"Late-Fall","hatchery","Yolo","Vemco","218.YBUS","Chips"
"282",39027,11.3940856481481,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","219.YBUS","Chips"
"283",39031,5.52269675925926,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","220.YBUS","Chips"
"284",39032,8.74930555555556,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","221.YBUS","Chips"
"285",39034,4.18096064814815,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","222.YBUS","Chips"
"286",39036,3.08474537037037,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","223.YBUS","Chips"
"287",39040,2.2503125,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","224.YBUS","Chips"
"288",39041,2.26155092592593,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","225.YBUS","Chips"
"289",39045,2.11832175925926,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","226.YBUS","Chips"
"290",39046,2.23243055555556,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","227.YBUS","Chips"
"291",39050,2.23525462962963,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","228.YBUS","Chips"
"292",39052,2.48878472222222,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","229.YBUS","Chips"
"293",39054,3.86039351851852,"Middle Sacramento River",2016,"Late-Fall","hatchery","Yolo","Vemco","230.YBUS","Chips"
"294",39057,10.4918287037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","Yolo","Vemco","231.YBUS","Chips"
"295",39059,3.27284722222222,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","232.YBUS","Chips"
"296",39060,4.25099537037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","233.YBUS","Chips"
"297",39061,2.7519212962963,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","234.YBUS","Chips"
"298",39063,5.66990740740741,"Middle Sacramento River",2016,"Late-Fall","hatchery","Yolo","Vemco","235.YBUS","Chips"
"299",39065,3.28626157407407,"Middle Sacramento River",2016,"Late-Fall","hatchery","Yolo","Vemco","236.YBUS","Chips"
"300",39067,3.87369212962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","237.YBUS","Chips"
"301",39069,9.4580787037037,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","238.YBUS","Chips"
"302",39070,4.30405092592593,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","239.YBUS","Chips"
"303",39071,16.5102314814815,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","240.YBUS","Chips"
"304",39075,3.65925925925926,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","241.YBUS","Chips"
"305",39076,8.40025462962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","242.YBUS","Chips"
"306",39077,9.51237268518519,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","243.YBUS","Chips"
"307",39078,2.67099537037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","244.YBUS","Chips"
"308",39079,2.31091435185185,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","245.YBUS","Chips"
"309",39081,1.79804398148148,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","246.YBUS","Chips"
"310",39082,4.32115740740741,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","247.YBUS","Chips"
"311",39084,2.25034722222222,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","248.YBUS","Chips"
"312",39085,6.49126157407407,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","249.YBUS","Chips"
"313",39086,1.87555555555556,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","250.YBUS","Chips"
"314",39087,4.59644675925926,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","251.YBUS","Chips"
"315",39088,2.5228587962963,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","252.YBUS","Chips"
"316",39090,2.54438657407407,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","253.YBUS","Chips"
"317",39092,2.51819444444444,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","254.YBUS","Chips"
"318",39095,4.34326388888889,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","255.YBUS","Chips"
"319",39096,5.28219907407407,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","256.YBUS","Chips"
"320",39097,3.77777777777778,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacRSlough","Vemco","257.YBUS","Chips"
"321",39098,3.25436342592593,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","258.YBUS","Chips"
"322",39099,2.90730324074074,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","259.YBUS","Chips"
"323",39100,3.37165509259259,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","260.YBUS","Chips"
"324",39102,13.3986458333333,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","261.YBUS","Chips"
"325",39103,7.5097337962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","262.YBUS","Chips"
"326",39107,3.01424768518519,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacRSlough","Vemco","263.YBUS","Chips"
"327",39108,3.11179398148148,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","264.YBUS","Chips"
"328",39110,2.5453125,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","265.YBUS","Chips"
"329",39111,2.52767361111111,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacRSlough","Vemco","266.YBUS","Chips"
"330",39112,3.76758101851852,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","267.YBUS","Chips"
"331",39113,2.78706018518519,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacRSlough","Vemco","268.YBUS","Chips"
"332",39114,3.22590277777778,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","269.YBUS","Chips"
"333",39115,2.72991898148148,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","270.YBUS","Chips"
"334",39116,2.81534722222222,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","271.YBUS","Chips"
"335",39117,5.75674768518518,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","272.YBUS","Chips"
"336",39120,11.5791319444444,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","273.YBUS","Chips"
"337",39123,4.36288194444444,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","274.YBUS","Chips"
"338",39124,3.31869212962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","275.YBUS","Chips"
"339",39125,3.86923611111111,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","276.YBUS","Chips"
"340",39126,4.36520833333333,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","277.YBUS","Chips"
"341",39127,2.84363425925926,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","278.YBUS","Chips"
"342",39128,4.01123842592593,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","279.YBUS","Chips"
"343",39130,6.38931712962963,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","280.YBUS","Chips"
"344",39134,3.9503125,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","281.YBUS","Chips"
"345",39135,4.43490740740741,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","282.YBUS","Chips"
"346",39136,4.4915162037037,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","283.YBUS","Chips"
"347",39137,8.6871875,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","284.YBUS","Chips"
"348",39139,7.64043981481481,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","285.YBUS","Chips"
"349",39140,2.90538194444444,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","286.YBUS","Chips"
"350",39143,7.07696759259259,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","287.YBUS","Chips"
"351",39144,9.21478009259259,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","288.YBUS","Chips"
"352",39146,3.78521990740741,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","289.YBUS","Chips"
"353",39148,3.24962962962963,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","290.YBUS","Chips"
"354",39152,2.09096064814815,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","291.YBUS","Chips"
"355",39153,2.71298611111111,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacRSlough","Vemco","292.YBUS","Chips"
"356",39156,2.26568287037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","293.YBUS","Chips"
"357",39157,3.73381944444444,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","294.YBUS","Chips"
"358",39158,2.70628472222222,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","295.YBUS","Chips"
"359",39160,5.81078703703704,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","296.YBUS","Chips"
"360",39162,8.85903935185185,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","297.YBUS","Chips"
"361",39163,3.23768518518519,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","298.YBUS","Chips"
"362",39165,2.71037037037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","299.YBUS","Chips"
"363",39167,4.22634259259259,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","300.YBUS","Chips"
"364",39168,3.2934375,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","301.YBUS","Chips"
"365",39170,4.66788194444444,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","302.YBUS","Chips"
"366",39176,3.72438657407407,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","303.YBUS","Chips"
"367",39180,4.69967592592593,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","304.YBUS","Chips"
"368",39182,3.09982638888889,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","305.YBUS","Chips"
"369",39183,2.89113425925926,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","306.YBUS","Chips"
"370",39184,2.05662037037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","307.YBUS","Chips"
"371",39186,4.07106481481481,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","308.YBUS","Chips"
"372",39188,2.79368055555556,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","309.YBUS","Chips"
"373",39189,5.50045138888889,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","310.YBUS","Chips"
"374",39191,4.99564814814815,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","311.YBUS","Chips"
"375",39192,3.53618055555556,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","312.YBUS","Chips"
"376",39194,3.99584490740741,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","313.YBUS","Chips"
"377",39196,2.91951388888889,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","314.YBUS","Chips"
"378",39197,2.87572916666667,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","315.YBUS","Chips"
"379",39198,2.82429398148148,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","316.YBUS","Chips"
"380",39199,2.41200231481481,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","317.YBUS","Chips"
"381",39200,7.75787037037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","318.YBUS","Chips"
"382",39201,3.92178240740741,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","319.YBUS","Chips"
"383",39203,1.86814814814815,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","320.YBUS","Chips"
"384",39205,1.93344907407407,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","321.YBUS","Chips"
"385",39206,1.89759259259259,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","322.YBUS","Chips"
"386",39207,2.37144675925926,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","323.YBUS","Chips"
"387",39208,5.24369212962963,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","324.YBUS","Chips"
"388",39209,2.19123842592593,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","325.YBUS","Chips"
"389",39211,2.06681712962963,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","326.YBUS","Chips"
"390",39214,3.13541666666667,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","327.YBUS","Chips"
"391",39215,2.06695601851852,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","328.YBUS","Chips"
"392",39216,2.74443287037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","SacR","Vemco","329.YBUS","Chips"
"393",39217,5.74630787037037,"Middle Sacramento River",2016,"Late-Fall","hatchery","CenDel","Vemco","330.YBUS","Chips"
"394",39219,4.2187037037037,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","331.YBUS","Chips"
"395",39222,4.10858796296296,"Tidal Delta",2016,"Late-Fall","hatchery","Yolo","Vemco","332.YBUS","Chips"
