FishID,TagID,travel_time,Release_Group_SAIL,Year,Route,TagType,tt.grp,River_temp
6.MJ,2063,7.626655093,Tidal Delta,2012,Yolo,Vemco,Chips,13.8
6.YBUS,36354,7.561226852,Middle Sacramento River,2016,SacRSlough,Vemco,Chips,11
60.MJ,5866,20.39583333,Middle Sacramento River,2013,SacR,Vemco,Chips,14.8
60.YBUS,36588,5.701203704,Middle Sacramento River,2016,SacR,Vemco,Chips,11.4
600.YBUS,39706,3.075868056,Middle Sacramento River,2016,SacR,Vemco,Chips,13.2
601.YBUS,39707,3.051527778,Middle Sacramento River,2016,SacR,Vemco,Chips,13.2
602.YBUS,39710,2.02599537,Middle Sacramento River,2016,SacRSlough,Vemco,Chips,13.2
603.YBUS,39711,2.059907407,Middle Sacramento River,2016,SacR,Vemco,Chips,13.2
604.YBUS,39712,4.166805556,Middle Sacramento River,2016,CenDel,Vemco,Chips,13.2
605.YBUS,39713,4.394803241,Tidal Delta,2016,Yolo,Vemco,Chips,14.4
606.YBUS,39715,4.053599537,Tidal Delta,2016,Yolo,Vemco,Chips,14.4
607.YBUS,39719,9.631631944,Tidal Delta,2016,Yolo,Vemco,Chips,14.4
608.YBUS,39721,3.595023148,Tidal Delta,2016,Yolo,Vemco,Chips,14.4
609.YBUS,39722,5.366180556,Tidal Delta,2016,Yolo,Vemco,Chips,12.2
61.MJ,5868,11.39583333,Middle Sacramento River,2013,SacR,Vemco,Chips,14.8
61.YBUS,36590,16.70917824,Middle Sacramento River,2016,SacR,Vemco,Chips,11.4
610.YBUS,39723,3.369375,Middle Sacramento River,2016,SacR,Vemco,Chips,12.5
611.YBUS,39725,3.472534722,Middle Sacramento River,2016,SacR,Vemco,Chips,12.5
612.YBUS,39726,4.364375,Middle Sacramento River,2016,CenDel,Vemco,Chips,12.5
613.YBUS,39727,2.114861111,Middle Sacramento River,2016,SacRSlough,Vemco,Chips,11.6
614.YBUS,39733,3.192974537,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
615.YBUS,39735,2.680081019,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
616.YBUS,39737,4.75181713,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
617.YBUS,39739,3.19962963,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
618.YBUS,39740,3.057280093,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
619.YBUS,39742,4.176805556,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
62.MJ,5869,15.39583333,Middle Sacramento River,2013,SacR,Vemco,Chips,14.8
62.YBUS,36591,2.653032407,Middle Sacramento River,2016,SacR,Vemco,Chips,11.5
620.YBUS,39744,8.244699074,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
621.YBUS,39804,4.472916667,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
622.YBUS,39807,2.377268519,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
623.YBUS,39808,2.513425926,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
624.YBUS,39809,3.00412037,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
625.YBUS,39811,4.571284722,Middle Sacramento River,2016,CenDel,Vemco,Chips,11.6
626.YBUS,39812,2.306446759,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
627.YBUS,39814,5.34599537,Middle Sacramento River,2016,CenDel,Vemco,Chips,11.5
628.YBUS,39815,3.740451389,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
629.YBUS,39816,6.063206019,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
63.MJ,5870,13.39583333,Middle Sacramento River,2013,SacR,Vemco,Chips,14.8
63.YBUS,36595,5.720011574,Middle Sacramento River,2016,SacR,Vemco,Chips,11.4
630.YBUS,39818,3.318310185,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
631.YBUS,39820,4.011898148,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
632.YBUS,39821,10.03546296,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
633.YBUS,39824,5.011469907,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
634.YBUS,39825,2.425381944,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
635.YBUS,39826,6.057337963,Middle Sacramento River,2016,CenDel,Vemco,Chips,11.6
636.YBUS,39827,2.330648148,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
637.YBUS,39829,1.987037037,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
638.YBUS,39832,3.022569444,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
639.YBUS,39833,3.950868056,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
64.YBUS,36597,17.80987269,Middle Sacramento River,2016,SacR,Vemco,Chips,11.4
640.YBUS,39837,5.602268519,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
641.YBUS,39839,3.92431713,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
642.YBUS,39842,3.367465278,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
643.YBUS,39846,3.302384259,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
644.YBUS,39848,4.358831019,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
645.YBUS,39849,3.511458333,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
646.YBUS,39850,3.254340278,Tidal Delta,2016,Yolo,Vemco,Chips,12.5
647.YBUS,39852,6.756724537,Middle Sacramento River,2016,CenDel,Vemco,Chips,11.6
648.YBUS,39853,3.513842593,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
649.YBUS,39854,3.090694444,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
65.YBUS,36598,6.138298611,Middle Sacramento River,2016,SacR,Vemco,Chips,13
650.YBUS,39855,3.492106481,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
651.YBUS,39856,4.495752315,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
652.YBUS,39858,3.458414352,Middle Sacramento River,2016,SacR,Vemco,Chips,11.6
653.YBUS,39861,16.87496528,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
654.YBUS,39865,9.369027778,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
655.YBUS,39866,3.009618056,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
656.YBUS,39870,4.08119213,Tidal Delta,2016,Yolo,Vemco,Chips,12.8
657.YBUS,39871,2.778842593,Tidal Delta,2016,Yolo,Vemco,Chips,12.7
658.YBUS,39872,2.770324074,Tidal Delta,2016,Yolo,Vemco,Chips,12.7
659.YBUS,39873,4.856365741,Tidal Delta,2016,Yolo,Vemco,Chips,12.7
66.YBUS,36601,8.68056713,Middle Sacramento River,2016,SacR,Vemco,Chips,13
660.YBUS,39874,4.961759259,Tidal Delta,2016,Yolo,Vemco,Chips,12.7
661.YBUS,39878,5.918923611,Tidal Delta,2016,Yolo,Vemco,Chips,12.7
662.YBUS,39879,5.44056713,Tidal Delta,2016,Yolo,Vemco,Chips,12.7
67.YBUS,36602,5.168645833,Middle Sacramento River,2016,SacR,Vemco,Chips,13
68.YBUS,36604,7.252592593,Middle Sacramento River,2016,SacR,Vemco,Chips,13
69.YBUS,36608,6.554467593,Middle Sacramento River,2016,CenDel,Vemco,Chips,13
7.MJ,2064,9.691782407,Tidal Delta,2012,Yolo,Vemco,Chips,13.8
7.YBUS,36355,8.59900463,Middle Sacramento River,2016,SacR,Vemco,Chips,11
70.YBUS,36614,5.259560185,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
71.YBUS,36618,6.28994213,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
72.YBUS,36620,2.222766204,Middle Sacramento River,2016,SacR,Vemco,Chips,11.5
73.YBUS,36621,9.925775463,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
74.YBUS,36623,5.898831019,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
75.YBUS,36625,7.197037037,Middle Sacramento River,2016,SacR,Vemco,Chips,12.9
76.YBUS,36627,3.316979167,Middle Sacramento River,2016,SacR,Vemco,Chips,13
77.YBUS,36630,10.00861111,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
78.YBUS,36632,8.050439815,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
79.YBUS,36633,5.901030093,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
8.MJ,2065,6.838101852,Middle Sacramento River,2012,SacR,Vemco,Chips,13.8
8.YBUS,36358,5.538576389,Middle Sacramento River,2016,SacR,Vemco,Chips,11
80.YBUS,36634,8.140775463,Middle Sacramento River,2016,CenDel,Vemco,Chips,11
81.YBUS,36638,6.585277778,Middle Sacramento River,2016,SacR,Vemco,Chips,11
82.YBUS,36640,8.67037037,Middle Sacramento River,2016,CenDel,Vemco,Chips,11
83.YBUS,36641,4.511458333,Middle Sacramento River,2016,SacR,Vemco,Chips,11
84.YBUS,36642,6.523206019,Middle Sacramento River,2016,SacR,Vemco,Chips,11
85.YBUS,36643,3.790960648,Tidal Delta,2016,Yolo,Vemco,Chips,12.2
86.YBUS,36646,6.534143519,Middle Sacramento River,2016,SacRSlough,Vemco,Chips,11
87.YBUS,36648,8.5846875,Middle Sacramento River,2016,SacR,Vemco,Chips,11
88.YBUS,36651,6.692465278,Middle Sacramento River,2016,SacR,Vemco,Chips,11
89.YBUS,36652,4.363530093,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
9.MJ,2066,7.679178241,Tidal Delta,2012,Yolo,Vemco,Chips,13.8
9.YBUS,36364,6.570451389,Middle Sacramento River,2016,SacR,Vemco,Chips,13
90.YBUS,36653,3.858715278,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
91.YBUS,36654,6.981006944,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
92.YBUS,36656,5.280011574,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
93.YBUS,36660,6.938842593,Middle Sacramento River,2016,CenDel,Vemco,Chips,12.1
94.YBUS,36664,4.885821759,Middle Sacramento River,2016,SacR,Vemco,Chips,12.1
95.YBUS,36665,17.26520833,Middle Sacramento River,2016,SacRSlough,Vemco,Chips,12.1
96.YBUS,36739,11.64070602,Middle Sacramento River,2016,SacR,Vemco,Chips,11.4
97.YBUS,36740,10.47890046,Middle Sacramento River,2016,SacR,Vemco,Chips,11.4
98.YBUS,38782,5.623738426,Middle Sacramento River,2016,SacRSlough,Vemco,Chips,13.5
99.YBUS,38783,4.666655093,Middle Sacramento River,2016,SacRSlough,Vemco,Chips,13.5
ARF2016-009,1,5.00821919,Tidal Delta,2016,SacR,JSATS,Chips,13.41094771
ARF2016-076,2,6.038989572,Tidal Delta,2016,SacR,JSATS,Chips,13.41094771
ARF2016-106,3,5.546001447,Tidal Delta,2016,SacR,JSATS,Chips,13.41094771
ARF2016-114,4,3.421472361,Tidal Delta,2016,SacR,JSATS,Chips,13.41094771
ARF2016-173,5,6.12675515,Tidal Delta,2016,SacRSlough,JSATS,Chips,13.41094771
ARF2017-005,6,5.938021516,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-007,7,2.857594329,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.5
ARF2017-012,8,3.426394931,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-016,9,3.809855984,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-022,10,3.917853171,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-024,11,5.89481265,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-026,12,3.826625648,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-030,13,3.952027882,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-045,14,6.46674963,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-047,15,2.865607118,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-049,16,2.92198081,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-050,17,5.137700845,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-051,18,3.934202407,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-054,19,3.900497616,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.5
ARF2017-058,20,2.862026725,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-064,21,3.804435451,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-075,22,6.008985463,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-079,23,3.807415139,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.5
ARF2017-081,24,5.960663924,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-101,25,3.992796748,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-105,26,4.841694317,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.5
ARF2017-108,27,6.023383889,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-114,28,2.849910081,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-115,29,3.937599178,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-117,30,3.841000856,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.5
ARF2017-118,31,5.005969664,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-121,32,3.83485772,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-130,33,4.894428958,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-135,34,5.987220926,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-136,35,3.411964491,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-139,36,4.399790486,Tidal Delta,2017,SacR,JSATS,Chips,13.5
ARF2017-152,37,3.741574097,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-157,38,3.137971806,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-159,39,4.702446644,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.99346405
ARF2017-170,40,3.690511956,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-173,41,3.118376042,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-177,42,3.124274699,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-184,43,3.648416285,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-194,44,3.100334769,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-200,45,4.777066563,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-205,46,3.110091343,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-206,47,3.087120428,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-211,48,5.717364583,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-213,49,3.177554757,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.99346405
ARF2017-214,50,3.205827639,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-219,51,3.027352106,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.99346405
ARF2017-248,52,3.121043079,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-258,53,3.142732141,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-266,54,2.721326053,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-269,55,4.673446227,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-270,56,4.151575521,Tidal Delta,2017,SacRSlough,JSATS,Chips,13.99346405
ARF2017-271,57,3.49068,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-286,58,3.13153485,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-290,59,3.140726273,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
ARF2017-292,60,3.142396956,Tidal Delta,2017,SacR,JSATS,Chips,13.99346405
CFC2013-023,61,12.45548365,Upper Sacramento River,2013,SacR,JSATS,Ben.Dec,10.72036603
CFC2013-030,62,11.27306791,Upper Sacramento River,2013,SacR,JSATS,Ben.Dec,10.72036603
CFC2013-044,63,10.24550455,Upper Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,10.72036603
CFC2013-111,64,12.54126792,Upper Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,10.72036603
CFC2013-162,65,10.8975816,Upper Sacramento River,2013,CenDel,JSATS,Ben.Ant,11.36017182
CFC2013-163,66,11.61194883,Upper Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,11.36017182
CFC2013-177,67,12.60793144,Upper Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,11.36017182
CFC2013-179,68,10.05872496,Upper Sacramento River,2013,SacR,JSATS,Ben.Dec,11.36017182
CFC2013-193,69,17.53432635,Upper Sacramento River,2013,SacR,JSATS,Ben.Dec,11.36017182
CFC2013-208,70,11.3892986,Upper Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,11.36017182
CFC2013-216,71,12.06878504,Upper Sacramento River,2013,SacRSlough,JSATS,Ben.Dec,11.36017182
CFC2013-251,72,13.91490208,Upper Sacramento River,2013,CenDel,JSATS,Ben.Ant,11.36017182
CFC2017-011,73,13.5712865,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-012,74,15.87432249,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-015,75,12.77421516,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-024,76,12.87776597,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-026,77,7.236919537,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.776093
CFC2017-029,78,6.752079734,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-031,79,5.688922292,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-032,80,7.324769583,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-034,81,9.911923924,Upper Sacramento River,2017,SacR,JSATS,Ben.Dec,10.776093
CFC2017-035,82,10.39416799,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-037,83,6.255985162,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-038,84,8.23614537,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-039,85,7.471021412,Upper Sacramento River,2017,"Yolo, SacRSlough",JSATS,Ben.Dec,10.776093
CFC2017-041,86,12.88263708,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-042,87,5.772794734,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-047,88,6.817461366,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-048,89,11.73331821,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-052,90,6.817824479,Upper Sacramento River,2017,SacRSlough,JSATS,Chips,10.776093
CFC2017-060,91,7.334616007,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-062,92,9.876642569,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-066,93,7.715509907,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-068,94,14.60640397,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-070,95,10.79349716,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-073,96,8.673140231,Upper Sacramento River,2017,"Yolo, SacRSlough, CenDel",JSATS,Chips,10.776093
CFC2017-079,97,6.271401088,Upper Sacramento River,2017,"Yolo, SacRSlough",JSATS,Chips,10.776093
CFC2017-080,98,6.707004653,Upper Sacramento River,2017,SacRSlough,JSATS,Chips,10.776093
CFC2017-082,99,5.789734225,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-085,100,5.76441,Upper Sacramento River,2017,"Yolo, SacRSlough",JSATS,Chips,10.776093
CFC2017-086,101,24.9116816,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-088,102,9.364797234,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-097,103,5.752073252,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-105,104,5.288241748,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-108,105,7.246038044,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-118,106,25.75331505,Upper Sacramento River,2017,SacRSlough,JSATS,Chips,10.776093
CFC2017-119,107,10.92091997,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-122,108,27.04780435,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.776093
CFC2017-124,109,7.768030498,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-127,110,17.67880105,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.776093
CFC2017-131,111,11.77952895,Upper Sacramento River,2017,CenDel,JSATS,Chips,10.776093
CFC2017-132,112,6.687672257,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-142,113,9.931566701,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-145,114,11.7629691,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-149,115,7.270376343,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-155,116,8.797260613,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-158,117,8.757140694,Upper Sacramento River,2017,CenDel,JSATS,Chips,10.776093
CFC2017-166,118,31.15342098,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-168,119,6.798975775,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-174,120,12.84750247,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-176,121,9.813325266,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-178,122,5.722885544,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-179,123,12.04008806,Upper Sacramento River,2017,CenDel,JSATS,Chips,10.776093
CFC2017-180,124,6.774201192,Upper Sacramento River,2017,"Yolo, SacRSlough",JSATS,Chips,10.776093
CFC2017-185,125,7.37140081,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-187,126,12.00790314,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-199,127,6.779831019,Upper Sacramento River,2017,"Yolo, SacRSlough",JSATS,Chips,10.776093
CFC2017-210,128,12.7317678,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-212,129,6.886426192,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-213,130,6.818213356,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.776093
CFC2017-218,131,7.952025498,Upper Sacramento River,2017,CenDel,JSATS,Chips,10.776093
CFC2017-219,132,6.284143843,Upper Sacramento River,2017,"Yolo, SacRSlough",JSATS,Chips,10.776093
CFC2017-221,133,5.773489213,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-224,134,8.308200822,Upper Sacramento River,2017,SacRSlough,JSATS,Chips,10.776093
CFC2017-226,135,8.827274606,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-227,136,8.294500579,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-230,137,8.353355486,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-232,138,6.72082522,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-237,139,9.322610382,Upper Sacramento River,2017,CenDel,JSATS,Chips,10.776093
CFC2017-238,140,10.92557964,Upper Sacramento River,2017,CenDel,JSATS,Chips,10.776093
CFC2017-239,141,11.02946744,Upper Sacramento River,2017,CenDel,JSATS,Chips,10.776093
CFC2017-240,142,7.827545544,Upper Sacramento River,2017,"Yolo, SacRSlough",JSATS,Chips,10.776093
CFC2017-242,143,11.99561833,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-244,144,14.66216368,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-248,145,9.948722951,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-249,146,9.80248228,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-263,147,12.77402962,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-265,148,6.748844896,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-266,149,8.773868785,Upper Sacramento River,2017,CenDel,JSATS,Chips,10.776093
CFC2017-277,150,9.973481736,Upper Sacramento River,2017,SacR,JSATS,Chips,10.776093
CFC2017-297,151,15.47975771,Upper Sacramento River,2017,"Yolo, SacRSlough",JSATS,Chips,10.95940913
CFC2017-320,152,14.93661845,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-325,153,13.21387508,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-330,154,7.156032593,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-331,155,14.47898855,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-335,156,15.35904602,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-347,157,14.42864935,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-352,158,14.97372897,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-355,159,16.35681794,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-359,160,6.630907558,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-381,161,14.94536089,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-382,162,15.0036077,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-386,163,12.19558294,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-392,164,12.23267167,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-395,165,14.42952803,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-397,166,12.32033193,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-398,167,14.91203066,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-401,168,14.99603075,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-408,169,14.36127188,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-413,170,14.98300514,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-415,171,13.29318696,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-428,172,15.46786506,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-430,173,19.6291201,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-452,174,13.34871854,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-454,175,16.49567334,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-455,176,14.46938728,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-458,177,12.15946925,Upper Sacramento River,2017,SacRSlough,JSATS,Chips,10.95940913
CFC2017-468,178,14.97349608,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-472,179,13.86079998,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-480,180,11.28934525,Upper Sacramento River,2017,SacR,JSATS,Chips,10.95940913
CFC2017-483,181,8.157994063,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
CFC2017-488,182,10.2681961,Upper Sacramento River,2017,Yolo,JSATS,Chips,10.95940913
