"FishID","TagID","travel_time","Release_Group_SAIL","Year","Route","TagType","tt.grp","SD","rel","end","PDO"
"254.YBUS",39092,2.51819444444444,"Middle Sacramento River",2016,"SacR","Vemco","Chips",35950.1116815498,2016-03-18,2016-03-20,1.55
"255.YBUS",39095,4.34326388888889,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",25580.7316270098,2016-03-18,2016-03-22,1.55
"256.YBUS",39096,5.28219907407407,"Middle Sacramento River",2016,"SacR","Vemco","Chips",15894.8959094531,2016-03-18,2016-03-23,1.55
"257.YBUS",39097,3.77777777777778,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",26146.6016366292,2016-03-18,2016-03-22,1.55
"258.YBUS",39098,3.25436342592593,"Middle Sacramento River",2016,"SacR","Vemco","Chips",23370.5584750801,2016-03-18,2016-03-21,1.55
"259.YBUS",39099,2.90730324074074,"Tidal Delta",2016,"Yolo","Vemco","Chips",56684.2915616553,2016-03-18,2016-03-21,1.55
"26.MJ",2102,8.91525462962963,"Middle Sacramento River",2012,"SacR","Vemco","Chips",75634.1057442589,2012-03-30,2012-04-10,-1.335
"26.YBUS",36420,16.5862037037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",9751.20827298708,2016-02-21,2016-03-09,1.42
"260.YBUS",39100,3.37165509259259,"Tidal Delta",2016,"Yolo","Vemco","Chips",42588.3050065143,2016-03-18,2016-03-21,1.55
"261.YBUS",39102,13.3986458333333,"Tidal Delta",2016,"Yolo","Vemco","Chips",17570.7711466829,2016-03-18,2016-03-31,1.55
"262.YBUS",39103,7.5097337962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",37100.3731139694,2016-03-18,2016-03-25,1.55
"263.YBUS",39107,3.01424768518519,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",40500.8632641888,2016-03-18,2016-03-21,1.55
"264.YBUS",39108,3.11179398148148,"Middle Sacramento River",2016,"SacR","Vemco","Chips",37023.5946630446,2016-03-18,2016-03-21,1.55
"265.YBUS",39110,2.5453125,"Middle Sacramento River",2016,"SacR","Vemco","Chips",34801.4899419357,2016-03-18,2016-03-20,1.55
"266.YBUS",39111,2.52767361111111,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",31560.3830720244,2016-03-18,2016-03-20,1.55
"267.YBUS",39112,3.76758101851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",27312.5770992092,2016-03-18,2016-03-22,1.55
"268.YBUS",39113,2.78706018518519,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",27977.7304284196,2016-03-18,2016-03-21,1.55
"269.YBUS",39114,3.22590277777778,"Middle Sacramento River",2016,"SacR","Vemco","Chips",22035.4056505296,2016-03-18,2016-03-21,1.55
"27.MJ",2103,6.71144675925926,"Middle Sacramento River",2012,"SacRSlough","Vemco","Chips",486063.705704827,2012-03-30,2012-04-06,-1.335
"27.YBUS",36423,4.4665162037037,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",21183.9950820905,2016-02-21,2016-02-26,1.29
"270.YBUS",39115,2.72991898148148,"Middle Sacramento River",2016,"SacR","Vemco","Chips",29025.9820621348,2016-03-18,2016-03-21,1.55
"271.YBUS",39116,2.81534722222222,"Middle Sacramento River",2016,"SacR","Vemco","Chips",27467.4308575106,2016-03-18,2016-03-21,1.55
"272.YBUS",39117,5.75674768518518,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",28304.4542144033,2016-03-18,2016-03-24,1.55
"273.YBUS",39120,11.5791319444444,"Tidal Delta",2016,"Yolo","Vemco","Chips",27263.2927399464,2016-03-18,2016-03-29,1.55
"274.YBUS",39123,4.36288194444444,"Tidal Delta",2016,"Yolo","Vemco","Chips",50280.2542503133,2016-03-18,2016-03-22,1.55
"275.YBUS",39124,3.31869212962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",63102.7841392796,2016-03-18,2016-03-21,1.55
"276.YBUS",39125,3.86923611111111,"Tidal Delta",2016,"Yolo","Vemco","Chips",54098.9743570791,2016-03-18,2016-03-22,1.55
"277.YBUS",39126,4.36520833333333,"Tidal Delta",2016,"Yolo","Vemco","Chips",60835.1836771403,2016-03-18,2016-03-22,1.55
"278.YBUS",39127,2.84363425925926,"Tidal Delta",2016,"Yolo","Vemco","Chips",65882.1310201235,2016-03-18,2016-03-21,1.55
"279.YBUS",39128,4.01123842592593,"Middle Sacramento River",2016,"SacR","Vemco","Chips",23834.8612265009,2016-03-18,2016-03-22,1.55
"28.MJ",2117,5.765,"Tidal Delta",2012,"Yolo","Vemco","Chips",239600.869671971,2012-03-30,2012-04-06,-1.335
"28.YBUS",36425,17.2378240740741,"Middle Sacramento River",2016,"SacR","Vemco","Chips",12845.0535311643,2016-02-21,2016-03-10,1.42
"280.YBUS",39130,6.38931712962963,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",15119.8002385498,2016-03-18,2016-03-24,1.55
"281.YBUS",39134,3.9503125,"Middle Sacramento River",2016,"SacR","Vemco","Chips",24455.9454266475,2016-03-18,2016-03-22,1.55
"282.YBUS",39135,4.43490740740741,"Tidal Delta",2016,"Yolo","Vemco","Chips",32892.2626108119,2016-03-18,2016-03-23,1.55
"283.YBUS",39136,4.4915162037037,"Tidal Delta",2016,"Yolo","Vemco","Chips",31368.4312945472,2016-03-18,2016-03-23,1.55
"284.YBUS",39137,8.6871875,"Tidal Delta",2016,"Yolo","Vemco","Chips",32785.6083373856,2016-03-18,2016-03-27,1.55
"285.YBUS",39139,7.64043981481481,"Tidal Delta",2016,"Yolo","Vemco","Chips",15890.7865506117,2016-03-18,2016-03-26,1.55
"286.YBUS",39140,2.90538194444444,"Tidal Delta",2016,"Yolo","Vemco","Chips",37669.1810437677,2016-03-18,2016-03-21,1.55
"287.YBUS",39143,7.07696759259259,"Tidal Delta",2016,"Yolo","Vemco","Chips",33698.8039131767,2016-03-18,2016-03-25,1.55
"288.YBUS",39144,9.21478009259259,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",10870.1032829143,2016-03-18,2016-04-01,1.64
"289.YBUS",39146,3.78521990740741,"Tidal Delta",2016,"Yolo","Vemco","Chips",55510.1178090289,2016-03-18,2016-03-22,1.55
"29.MJ",2122,16.1073148148148,"Middle Sacramento River",2012,"SacR","Vemco","Chips",10825.6194687135,2012-03-30,2012-04-15,-1.335
"29.YBUS",36433,16.732962962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",9280.59818020617,2016-02-21,2016-03-09,1.42
"290.YBUS",39148,3.24962962962963,"Tidal Delta",2016,"Yolo","Vemco","Chips",60264.1470003567,2016-03-18,2016-03-22,1.55
"291.YBUS",39152,2.09096064814815,"Middle Sacramento River",2016,"SacR","Vemco","Chips",34359.0083207186,2016-03-18,2016-03-21,1.55
"292.YBUS",39153,2.71298611111111,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",25667.7717211383,2016-03-18,2016-03-21,1.55
"293.YBUS",39156,2.26568287037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",29771.8757341577,2016-03-18,2016-03-21,1.55
"294.YBUS",39157,3.73381944444444,"Middle Sacramento River",2016,"SacR","Vemco","Chips",26729.0078756916,2016-03-18,2016-03-22,1.55
"295.YBUS",39158,2.70628472222222,"Middle Sacramento River",2016,"SacR","Vemco","Chips",28791.1691659531,2016-03-18,2016-03-21,1.55
"296.YBUS",39160,5.81078703703704,"Middle Sacramento River",2016,"SacR","Vemco","Chips",17534.4679639834,2016-03-18,2016-03-24,1.55
"297.YBUS",39162,8.85903935185185,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",20299.328160022,2016-03-18,2016-03-27,1.55
"298.YBUS",39163,3.23768518518519,"Middle Sacramento River",2016,"SacR","Vemco","Chips",25640.3375060032,2016-03-18,2016-03-22,1.55
"299.YBUS",39165,2.71037037037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",28024.8269565862,2016-03-18,2016-03-21,1.55
"3.MJ",2057,5.84836805555556,"Tidal Delta",2012,"Yolo","Vemco","Chips",206117.64435575,2012-03-30,2012-04-05,-1.335
"3.YBUS",36344,6.71153935185185,"Middle Sacramento River",2016,"SacR","Vemco","Chips",16267.9197510256,2016-02-21,2016-02-27,1.29
"30.MJ",2123,6.78143518518519,"Middle Sacramento River",2012,"SacR","Vemco","Chips",18036.8937867848,2012-03-30,2012-04-07,-1.335
"30.YBUS",36444,7.84261574074074,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",12669.1656831514,2016-02-21,2016-02-29,1.29
"300.YBUS",39167,4.22634259259259,"Tidal Delta",2016,"Yolo","Vemco","Chips",56461.4082520011,2016-03-18,2016-03-23,1.55
"301.YBUS",39168,3.2934375,"Tidal Delta",2016,"Yolo","Vemco","Chips",59661.8586339409,2016-03-18,2016-03-22,1.55
"302.YBUS",39170,4.66788194444444,"Tidal Delta",2016,"Yolo","Vemco","Chips",52794.8194715403,2016-03-18,2016-03-23,1.55
"303.YBUS",39176,3.72438657407407,"Tidal Delta",2016,"Yolo","Vemco","Chips",56975.7169567462,2016-03-18,2016-03-22,1.55
"304.YBUS",39180,4.69967592592593,"Tidal Delta",2016,"Yolo","Vemco","Chips",57332.99178058,2016-03-18,2016-03-23,1.55
"305.YBUS",39182,3.09982638888889,"Middle Sacramento River",2016,"SacR","Vemco","Chips",17305.6789567049,2016-03-18,2016-03-21,1.55
"306.YBUS",39183,2.89113425925926,"Middle Sacramento River",2016,"SacR","Vemco","Chips",27525.0729348537,2016-03-18,2016-03-21,1.55
"307.YBUS",39184,2.05662037037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",24264.8236431369,2016-03-18,2016-03-20,1.55
"308.YBUS",39186,4.07106481481481,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",26078.7510473774,2016-03-18,2016-03-22,1.55
"309.YBUS",39188,2.79368055555556,"Middle Sacramento River",2016,"SacR","Vemco","Chips",21374.6895230198,2016-03-18,2016-03-21,1.55
"31.MJ",4764,19.3958333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",137084.456427418,2013-03-06,2013-03-26,-1.48
"31.YBUS",36447,19.8626157407407,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",7863.22784161282,2016-02-21,2016-03-12,1.42
"310.YBUS",39189,5.50045138888889,"Tidal Delta",2016,"Yolo","Vemco","Chips",35398.2729398115,2016-03-18,2016-03-24,1.55
"311.YBUS",39191,4.99564814814815,"Tidal Delta",2016,"Yolo","Vemco","Chips",38248.8048679698,2016-03-18,2016-03-23,1.55
"312.YBUS",39192,3.53618055555556,"Tidal Delta",2016,"Yolo","Vemco","Chips",37717.1075001527,2016-03-18,2016-03-22,1.55
"313.YBUS",39194,3.99584490740741,"Tidal Delta",2016,"Yolo","Vemco","Chips",34861.6478052418,2016-03-18,2016-03-22,1.55
"314.YBUS",39196,2.91951388888889,"Tidal Delta",2016,"Yolo","Vemco","Chips",37477.1173475664,2016-03-18,2016-03-21,1.55
"315.YBUS",39197,2.87572916666667,"Middle Sacramento River",2016,"SacR","Vemco","Chips",25753.8926111728,2016-03-18,2016-03-21,1.55
"316.YBUS",39198,2.82429398148148,"Middle Sacramento River",2016,"SacR","Vemco","Chips",19842.5297580648,2016-03-18,2016-03-21,1.55
"317.YBUS",39199,2.41200231481481,"Middle Sacramento River",2016,"SacR","Vemco","Chips",21758.3006224033,2016-03-18,2016-03-20,1.55
"318.YBUS",39200,7.75787037037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",20744.2197787897,2016-03-18,2016-03-25,1.55
"319.YBUS",39201,3.92178240740741,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",25679.1240233976,2016-03-18,2016-03-22,1.55
"32.MJ",4842,12.9983564814815,"Tidal Delta",2013,"Yolo","Vemco","Chips",254499.064658715,2013-03-06,2013-03-23,-1.48
"32.YBUS",36448,7.96162037037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",14722.8629129379,2016-02-21,2016-02-29,1.29
"320.YBUS",39203,1.86814814814815,"Middle Sacramento River",2016,"SacR","Vemco","Chips",31152.3651024358,2016-03-18,2016-03-20,1.55
"321.YBUS",39205,1.93344907407407,"Middle Sacramento River",2016,"SacR","Vemco","Chips",33970.3546043519,2016-03-18,2016-03-20,1.55
"322.YBUS",39206,1.89759259259259,"Middle Sacramento River",2016,"SacR","Vemco","Chips",30225.556805736,2016-03-18,2016-03-20,1.55
"323.YBUS",39207,2.37144675925926,"Middle Sacramento River",2016,"SacR","Vemco","Chips",22257.7915604715,2016-03-18,2016-03-20,1.55
"324.YBUS",39208,5.24369212962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",18289.3129936348,2016-03-16,2016-03-22,1.55
"325.YBUS",39209,2.19123842592593,"Middle Sacramento River",2016,"SacR","Vemco","Chips",26011.0507064856,2016-03-16,2016-03-21,1.55
"326.YBUS",39211,2.06681712962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",29769.3254100686,2016-03-16,2016-03-18,1.55
"327.YBUS",39214,3.13541666666667,"Middle Sacramento River",2016,"SacR","Vemco","Chips",23143.9930032808,2016-03-16,2016-03-20,1.55
"328.YBUS",39215,2.06695601851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",32384.7471919969,2016-03-16,2016-03-18,1.55
"329.YBUS",39216,2.74443287037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",22497.4671269933,2016-03-16,2016-03-24,1.55
"33.MJ",4843,24.9355092592593,"Tidal Delta",2013,"Yolo","Vemco","Chips",63114.3735077398,2013-03-06,2013-03-31,-1.48
"33.YBUS",36451,9.3997337962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",22892.7561409792,2016-02-21,2016-03-01,1.42
"330.YBUS",39217,5.74630787037037,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",22004.1333096199,2016-03-16,2016-03-22,1.55
"331.YBUS",39219,4.2187037037037,"Tidal Delta",2016,"Yolo","Vemco","Chips",51700.3375610891,2016-03-16,2016-03-21,1.55
"332.YBUS",39222,4.10858796296296,"Tidal Delta",2016,"Yolo","Vemco","Chips",50670.4688780045,2016-03-16,2016-03-21,1.55
"333.YBUS",39223,5.69861111111111,"Tidal Delta",2016,"Yolo","Vemco","Chips",31223.710175176,2016-03-16,2016-03-22,1.55
"334.YBUS",39225,8.87571759259259,"Tidal Delta",2016,"Yolo","Vemco","Chips",44916.5574286262,2016-03-16,2016-03-25,1.55
"335.YBUS",39226,1.98697916666667,"Middle Sacramento River",2016,"SacR","Vemco","Chips",28441.6461273479,2016-03-16,2016-03-18,1.55
"336.YBUS",39227,1.99975694444444,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",27092.0650663661,2016-03-16,2016-03-18,1.55
"337.YBUS",39228,2.49140046296296,"Middle Sacramento River",2016,"SacR","Vemco","Chips",25326.7027684707,2016-03-16,2016-03-19,1.55
"338.YBUS",39229,1.98208333333333,"Middle Sacramento River",2016,"SacR","Vemco","Chips",22687.5301771215,2016-03-16,2016-03-18,1.55
"339.YBUS",39231,1.97990740740741,"Middle Sacramento River",2016,"SacR","Vemco","Chips",23952.9732869889,2016-03-16,2016-03-18,1.55
"34.MJ",4844,8.34456018518519,"Tidal Delta",2013,"Yolo","Vemco","Chips",189887.451620613,2013-03-06,2013-03-15,-1.48
"34.YBUS",36454,6.40047453703704,"Middle Sacramento River",2016,"SacR","Vemco","Chips",12533.9935062595,2016-02-21,2016-02-27,1.29
"340.YBUS",39232,2.74553240740741,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",24646.252176314,2016-03-16,2016-03-19,1.55
"341.YBUS",39233,2.0262962962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",23605.154629797,2016-03-16,2016-03-18,1.55
"342.YBUS",39234,6.14246527777778,"Tidal Delta",2016,"Yolo","Vemco","Chips",30605.5184022274,2016-03-16,2016-03-23,1.55
"343.YBUS",39236,3.46015046296296,"Tidal Delta",2016,"Yolo","Vemco","Chips",36543.1297322813,2016-03-16,2016-03-20,1.55
"344.YBUS",39238,4.96173611111111,"Tidal Delta",2016,"Yolo","Vemco","Chips",19037.6684708711,2016-03-16,2016-03-21,1.55
"345.YBUS",39239,4.50299768518519,"Tidal Delta",2016,"Yolo","Vemco","Chips",32270.3897731963,2016-03-16,2016-03-21,1.55
"346.YBUS",39240,8.64010416666667,"Tidal Delta",2016,"Yolo","Vemco","Chips",20401.6451601569,2016-03-16,2016-03-25,1.55
"347.YBUS",39242,5.44260416666667,"Tidal Delta",2016,"Yolo","Vemco","Chips",37083.2361236019,2016-03-16,2016-03-22,1.55
"348.YBUS",39243,4.99675925925926,"Tidal Delta",2016,"Yolo","Vemco","Chips",31863.9734510853,2016-03-16,2016-03-21,1.55
"349.YBUS",39244,8.2080787037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",15678.940292349,2016-03-16,2016-03-24,1.55
"35.MJ",4858,12.971724537037,"Tidal Delta",2013,"Yolo","Vemco","Chips",395222.611277049,2013-03-06,2013-03-20,-1.48
"35.YBUS",36459,14.1479976851852,"Middle Sacramento River",2016,"SacR","Vemco","Chips",6224.72484748258,2016-02-21,2016-03-07,1.42
"350.YBUS",39245,2.32420138888889,"Middle Sacramento River",2016,"SacR","Vemco","Chips",24401.5610353691,2016-03-16,2016-03-18,1.55
"351.YBUS",39246,2.48046296296296,"Middle Sacramento River",2016,"SacR","Vemco","Chips",29244.1206715582,2016-03-16,2016-03-19,1.55
"352.YBUS",39248,1.98805555555556,"Middle Sacramento River",2016,"SacR","Vemco","Chips",20212.7831430668,2016-03-16,2016-03-18,1.55
"353.YBUS",39249,5.58430555555556,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",24746.5600493234,2016-03-16,2016-03-22,1.55
"354.YBUS",39250,2.4296412037037,"Middle Sacramento River",2016,"SacR","Vemco","Chips",23990.7902925747,2016-03-16,2016-03-19,1.55
"355.YBUS",39253,6.52030092592593,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",22726.8211768552,2016-03-16,2016-03-23,1.55
"356.YBUS",39255,10.1133680555556,"Tidal Delta",2016,"Yolo","Vemco","Chips",28917.7225661305,2016-03-16,2016-03-26,1.55
"357.YBUS",39256,5.93490740740741,"Tidal Delta",2016,"Yolo","Vemco","Chips",32438.4059414159,2016-03-16,2016-03-22,1.55
"358.YBUS",39257,2.43706018518519,"Tidal Delta",2016,"Yolo","Vemco","Chips",37797.6718095287,2016-03-16,2016-03-19,1.55
"359.YBUS",39258,4.05761574074074,"Tidal Delta",2016,"Yolo","Vemco","Chips",30454.6459053614,2016-03-16,2016-03-20,1.55
"36.MJ",4861,9.85935185185185,"Tidal Delta",2013,"Yolo","Vemco","Chips",431383.46669754,2013-03-06,2013-03-16,-1.48
"36.YBUS",36465,16.1892939814815,"Middle Sacramento River",2016,"SacR","Vemco","Chips",10641.8862683201,2016-02-21,2016-03-09,1.42
"360.YBUS",39259,5.50094907407407,"Tidal Delta",2016,"Yolo","Vemco","Chips",32274.9353622186,2016-03-16,2016-03-22,1.55
"361.YBUS",39260,8.01871527777778,"Tidal Delta",2016,"Yolo","Vemco","Chips",19370.3432135287,2016-03-16,2016-03-30,1.55
"362.YBUS",39261,1.82302083333333,"Middle Sacramento River",2016,"SacR","Vemco","Chips",31429.8861083485,2016-03-16,2016-03-18,1.55
"363.YBUS",39262,2.29119212962963,"Middle Sacramento River",2016,"SacR","Vemco","Chips",20994.7759787129,2016-03-16,2016-03-18,1.55
"364.YBUS",39263,10.574837962963,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",20650.7171978158,2016-03-16,2016-03-26,1.55
"365.YBUS",39264,1.84503472222222,"Middle Sacramento River",2016,"SacR","Vemco","Chips",30202.2288688674,2016-03-16,2016-03-18,1.55
"366.YBUS",39265,4.4172337962963,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",23969.3368150357,2016-03-16,2016-03-20,1.55
"367.YBUS",39267,1.76162037037037,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",25971.2470128207,2016-03-16,2016-03-17,1.55
"368.YBUS",39269,3.69413194444444,"Middle Sacramento River",2016,"SacR","Vemco","Chips",14027.1554345972,2016-03-16,2016-03-19,1.55
"369.YBUS",39271,4.39165509259259,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",25091.3231441632,2016-03-16,2016-03-20,1.55
"37.MJ",5782,24.3958333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",78280.4321979358,2013-03-06,2013-03-31,-1.48
"37.YBUS",36467,5.89777777777778,"Middle Sacramento River",2016,"SacRSlough","Vemco","Chips",16792.1196332907,2016-02-21,2016-02-27,1.29
"370.YBUS",39272,3.76341435185185,"Middle Sacramento River",2016,"SacR","Vemco","Chips",16789.104837048,2016-03-16,2016-03-20,1.55
"371.YBUS",39273,2.77458333333333,"Tidal Delta",2016,"Yolo","Vemco","Chips",16883.3763708465,2016-03-11,2016-03-14,1.55
"372.YBUS",39275,6.32481481481481,"Tidal Delta",2016,"Yolo","Vemco","Chips",8782.48738266746,2016-03-11,2016-03-17,1.55
"373.YBUS",39276,6.28341435185185,"Tidal Delta",2016,"Yolo","Vemco","Chips",11687.1919180871,2016-03-11,2016-03-17,1.55
"374.YBUS",39281,2.80769675925926,"Tidal Delta",2016,"Yolo","Vemco","Chips",15981.6963102062,2016-03-11,2016-03-14,1.55
"375.YBUS",39284,5.62077546296296,"Middle Sacramento River",2016,"SacR","Vemco","Chips",12846.0389706402,2016-03-11,2016-03-16,1.55
"376.YBUS",39285,5.72634259259259,"Middle Sacramento River",2016,"SacR","Vemco","Chips",16684.3812128934,2016-03-11,2016-03-17,1.55
"377.YBUS",39288,5.71991898148148,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",27189.6142162338,2016-03-11,2016-03-17,1.55
"378.YBUS",39291,7.82269675925926,"Middle Sacramento River",2016,"CenDel","Vemco","Chips",26174.5256621489,2016-03-11,2016-03-19,1.55
"379.YBUS",39292,2.99048611111111,"Middle Sacramento River",2016,"SacR","Vemco","Chips",29543.931525751,2016-03-11,2016-03-14,1.55
"38.MJ",5784,15.3958333333333,"Middle Sacramento River",2013,"SacR","Vemco","Chips",78252.7672318685,2013-03-06,2013-03-21,-1.48
"38.YBUS",36474,7.51388888888889,"Middle Sacramento River",2016,"SacR","Vemco","Chips",10964.9500809557,2016-02-21,2016-02-28,1.29
"380.YBUS",39293,2.77707175925926,"Tidal Delta",2016,"Yolo","Vemco","Chips",2679.60729144728,2016-03-12,2016-03-14,1.55
"381.YBUS",39294,2.89674768518518,"Tidal Delta",2016,"Yolo","Vemco","Chips",13443.2664685379,2016-03-12,2016-03-14,1.55
"382.YBUS",39295,3.27763888888889,"Tidal Delta",2016,"Yolo","Vemco","Chips",8353.91008666024,2016-03-12,2016-03-15,1.55
"383.YBUS",39298,2.84353009259259,"Tidal Delta",2016,"Yolo","Vemco","Chips",4805.82507383372,2016-03-12,2016-03-14,1.55
"384.YBUS",39299,5.81570601851852,"Tidal Delta",2016,"Yolo","Vemco","Chips",19538.0997060032,2016-03-12,2016-03-17,1.55
